fecha,carga,venta,spread,horas0_solar,anio,mes
2024-01-05,0.0,119.88749999999999,119.88749999999999,9.0,2024,1
2024-01-06,0.0,94.1375,94.1375,9.0,2024,1
2024-01-07,0.0,71.15,71.15,9.0,2024,1
2024-01-08,0.0,64.7925,64.7925,9.0,2024,1
2024-01-09,0.0,72.455,72.455,9.0,2024,1
2024-01-10,0.0,64.8125,64.8125,9.0,2024,1
2024-01-11,0.0,61.925,61.925,9.0,2024,1
2024-01-12,0.0,72.63749999999999,72.63749999999999,9.0,2024,1
2024-01-13,0.0,66.3725,66.3725,9.0,2024,1
2024-01-14,0.0,61.192499999999995,61.192499999999995,9.0,2024,1
2024-01-15,0.0,73.92750000000001,73.92750000000001,9.0,2024,1
2024-01-16,0.0,72.945,72.945,9.0,2024,1
2024-01-17,0.0,64.13250000000001,64.13250000000001,9.0,2024,1
2024-01-18,0.0,71.78,71.78,9.0,2024,1
2024-01-19,0.0,72.16999999999999,72.16999999999999,9.0,2024,1
2024-01-20,0.0,74.6125,74.6125,9.0,2024,1
2024-01-21,0.0,68.905,68.905,9.0,2024,1
2024-01-22,0.0,238.4925,238.4925,9.0,2024,1
2024-01-23,0.0,75.51,75.51,9.0,2024,1
2024-01-24,0.0,77.06,77.06,9.0,2024,1
2024-01-25,0.0,133.055,133.055,9.0,2024,1
2024-01-26,0.0,96.2675,96.2675,8.0,2024,1
2024-01-27,0.0,88.855,88.855,9.0,2024,1
2024-01-28,0.0,71.7825,71.7825,9.0,2024,1
2024-01-29,0.0,199.02499999999998,199.02499999999998,9.0,2024,1
2024-01-30,0.0,91.27250000000001,91.27250000000001,9.0,2024,1
2024-01-31,0.0,129.0725,129.0725,9.0,2024,1
2024-02-01,0.0,77.6525,77.6525,9.0,2024,2
2024-02-02,0.0,73.05,73.05,9.0,2024,2
2024-02-03,0.0,82.50750000000001,82.50750000000001,9.0,2024,2
2024-02-04,0.0,80.61,80.61,9.0,2024,2
2024-02-05,0.0,260.1175,260.1175,9.0,2024,2
2024-02-06,0.0,107.87,107.87,9.0,2024,2
2024-02-07,0.0,96.0775,96.0775,9.0,2024,2
2024-02-08,0.0,149.5025,149.5025,9.0,2024,2
2024-02-09,0.0,234.65500000000003,234.65500000000003,9.0,2024,2
2024-02-10,0.0,83.65,83.65,9.0,2024,2
2024-02-11,0.0,69.235,69.235,9.0,2024,2
2024-02-12,0.0,102.6825,102.6825,9.0,2024,2
2024-02-13,0.0,113.97999999999999,113.97999999999999,9.0,2024,2
2024-02-14,0.0,201.12249999999997,201.12249999999997,9.0,2024,2
2024-02-15,0.0,170.9625,170.9625,9.0,2024,2
2024-02-16,0.0,87.995,87.995,9.0,2024,2
2024-02-17,0.0,74.39,74.39,9.0,2024,2
2024-02-18,0.0,89.5125,89.5125,9.0,2024,2
2024-02-19,0.0,97.5375,97.5375,8.0,2024,2
2024-02-20,0.0,142.64,142.64,6.0,2024,2
2024-02-21,0.0,147.26,147.26,9.0,2024,2
2024-02-22,0.0,106.2375,106.2375,6.0,2024,2
2024-02-23,0.0,93.5,93.5,9.0,2024,2
2024-02-24,0.0,77.3325,77.3325,9.0,2024,2
2024-02-25,0.0,75.775,75.775,9.0,2024,2
2024-02-26,0.0,143.38,143.38,9.0,2024,2
2024-02-27,0.0,94.7625,94.7625,9.0,2024,2
2024-02-28,0.0,90.44500000000001,90.44500000000001,9.0,2024,2
2024-02-29,0.0,91.35000000000001,91.35000000000001,9.0,2024,2
2024-03-01,0.0,91.30000000000001,91.30000000000001,9.0,2024,3
2024-03-02,0.0,86.27499999999999,86.27499999999999,9.0,2024,3
2024-03-03,0.0,73.42,73.42,9.0,2024,3
2024-03-04,0.0,104.885,104.885,9.0,2024,3
2024-03-05,0.0,88.2575,88.2575,9.0,2024,3
2024-03-06,0.0,86.8875,86.8875,9.0,2024,3
2024-03-07,0.0,92.5175,92.5175,9.0,2024,3
2024-03-08,0.0,77.6,77.6,9.0,2024,3
2024-03-09,0.0,80.245,80.245,9.0,2024,3
2024-03-10,0.0,81.19999999999999,81.19999999999999,9.0,2024,3
2024-03-11,0.0,89.6175,89.6175,9.0,2024,3
2024-03-12,0.0,86.22,86.22,9.0,2024,3
2024-03-13,0.0,82.6575,82.6575,9.0,2024,3
2024-03-14,0.0,71.5,71.5,9.0,2024,3
2024-03-15,0.0,80.985,80.985,9.0,2024,3
2024-03-16,0.0,108.565,108.565,9.0,2024,3
2024-03-17,0.0,88.6725,88.6725,9.0,2024,3
2024-03-18,0.0,131.7875,131.7875,9.0,2024,3
2024-03-19,0.0,120.1275,120.1275,9.0,2024,3
2024-03-20,51.485,105.055,53.57000000000001,0.0,2024,3
2024-03-21,0.0,188.61249999999998,188.61249999999998,9.0,2024,3
2024-03-22,0.0,214.465,214.465,9.0,2024,3
2024-03-23,0.0,115.17250000000001,115.17250000000001,9.0,2024,3
2024-03-24,0.0,70.6975,70.6975,9.0,2024,3
2024-03-25,0.0,87.91,87.91,9.0,2024,3
2024-03-26,0.0,96.6575,96.6575,8.0,2024,3
2024-03-27,0.0,92.40249999999999,92.40249999999999,8.0,2024,3
2024-03-28,0.0,118.78999999999999,118.78999999999999,9.0,2024,3
2024-03-29,0.0,107.5225,107.5225,9.0,2024,3
2024-03-30,0.0,81.155,81.155,9.0,2024,3
2024-03-31,0.0,95.87249999999999,95.87249999999999,9.0,2024,3
2024-04-01,0.0,84.5625,84.5625,8.0,2024,4
2024-04-02,0.0,113.95,113.95,4.0,2024,4
2024-04-03,0.0,85.005,85.005,7.0,2024,4
2024-04-04,0.0,79.2125,79.2125,8.0,2024,4
2024-04-05,0.0,71.115,71.115,9.0,2024,4
2024-04-06,0.0,88.8425,88.8425,9.0,2024,4
2024-04-07,0.0,75.27000000000001,75.27000000000001,9.0,2024,4
2024-04-08,0.0,79.515,79.515,8.0,2024,4
2024-04-09,0.0,86.16499999999999,86.16499999999999,8.0,2024,4
2024-04-10,0.0,107.405,107.405,7.0,2024,4
2024-04-11,0.0,126.625,126.625,5.0,2024,4
2024-04-12,83.4125,101.0025,17.590000000000003,1.0,2024,4
2024-04-13,0.0,119.625,119.625,6.0,2024,4
2024-04-14,0.0,104.22,104.22,6.0,2024,4
2024-04-15,0.0,101.5775,101.5775,6.0,2024,4
2024-04-16,0.0,91.41,91.41,7.0,2024,4
2024-04-17,0.0,100.4425,100.4425,7.0,2024,4
2024-04-18,0.0,108.5275,108.5275,7.0,2024,4
2024-04-19,67.555,115.5075,47.952499999999986,0.0,2024,4
2024-04-20,7.334999999999999,114.275,106.94000000000001,2.0,2024,4
2024-04-21,0.0,130.1,130.1,8.0,2024,4
2024-04-22,37.620000000000005,148.45000000000002,110.83000000000001,0.0,2024,4
2024-04-23,0.0,202.42,202.42,7.0,2024,4
2024-04-24,0.0,105.92249999999999,105.92249999999999,8.0,2024,4
2024-04-25,0.0,84.065,84.065,9.0,2024,4
2024-04-26,0.0,82.2825,82.2825,8.0,2024,4
2024-04-27,0.0,98.30000000000001,98.30000000000001,8.0,2024,4
2024-04-28,0.0,209.84250000000003,209.84250000000003,8.0,2024,4
2024-04-29,24.4,135.065,110.66499999999999,0.0,2024,4
2024-04-30,0.0,79.8925,79.8925,6.0,2024,4
2024-05-01,0.0,97.58,97.58,6.0,2024,5
2024-05-02,68.36,107.54,39.18000000000001,0.0,2024,5
2024-05-03,24.865000000000002,114.065,89.19999999999999,1.0,2024,5
2024-05-04,0.0,104.865,104.865,8.0,2024,5
2024-05-05,29.5875,108.4575,78.87,1.0,2024,5
2024-05-06,0.0,134.525,134.525,8.0,2024,5
2024-05-07,109.82499999999999,163.0375,53.212500000000006,0.0,2024,5
2024-05-08,0.0,108.0,108.0,7.0,2024,5
2024-05-09,21.8875,135.025,113.1375,2.0,2024,5
2024-05-10,88.53,145.665,57.13499999999999,0.0,2024,5
2024-05-11,43.239999999999995,107.745,64.50500000000001,1.0,2024,5
2024-05-12,0.0,92.89500000000001,92.89500000000001,8.0,2024,5
2024-05-13,80.20750000000001,126.155,45.94749999999999,0.0,2024,5
2024-05-14,70.5475,236.33749999999998,165.78999999999996,0.0,2024,5
2024-05-15,101.925,247.39499999999998,145.46999999999997,0.0,2024,5
2024-05-16,72.94500000000001,142.455,69.51,0.0,2024,5
2024-05-17,77.4425,143.815,66.3725,0.0,2024,5
2024-05-18,0.0,116.82000000000001,116.82000000000001,8.0,2024,5
2024-05-19,0.0,129.54250000000002,129.54250000000002,4.0,2024,5
2024-05-20,115.60249999999999,92.4075,-23.194999999999993,0.0,2024,5
2024-05-21,44.9,150.51999999999998,105.61999999999998,0.0,2024,5
2024-05-22,134.35750000000002,307.6425,173.28499999999997,0.0,2024,5
2024-05-23,68.49,243.4875,174.9975,0.0,2024,5
2024-05-24,104.175,267.7775,163.60249999999996,0.0,2024,5
2024-05-25,82.05749999999999,274.03249999999997,191.97499999999997,0.0,2024,5
2024-05-26,64.58250000000001,199.41500000000002,134.8325,0.0,2024,5
2024-05-27,117.57000000000001,295.09,177.51999999999998,0.0,2024,5
2024-05-28,61.235,220.165,158.93,0.0,2024,5
2024-05-29,78.3525,196.32500000000002,117.97250000000001,0.0,2024,5
2024-05-30,35.68,132.95749999999998,97.27749999999997,0.0,2024,5
2024-05-31,69.41499999999999,121.52,52.105000000000004,0.0,2024,5
2024-06-01,0.0,104.005,104.005,8.0,2024,6
2024-06-02,0.0,107.64750000000001,107.64750000000001,5.0,2024,6
2024-06-03,75.7025,101.12,25.417500000000004,0.0,2024,6
2024-06-04,68.17250000000001,93.63250000000001,25.459999999999994,0.0,2024,6
2024-06-05,45.875,82.8875,37.0125,0.0,2024,6
2024-06-06,4.87,85.8475,80.97749999999999,2.0,2024,6
2024-06-07,0.0,86.215,86.215,7.0,2024,6
2024-06-08,0.0,64.8225,64.8225,7.0,2024,6
2024-06-09,0.0,82.48,82.48,4.0,2024,6
2024-06-10,19.244999999999997,86.67750000000001,67.4325,0.0,2024,6
2024-06-11,21.5175,106.7725,85.255,1.0,2024,6
2024-06-12,0.0,78.945,78.945,7.0,2024,6
2024-06-13,0.0,92.8275,92.8275,6.0,2024,6
2024-06-14,0.0,90.01,90.01,4.0,2024,6
2024-06-15,0.0,92.8,92.8,7.0,2024,6
2024-06-16,0.0,76.28750000000001,76.28750000000001,8.0,2024,6
2024-06-17,21.950000000000003,79.33500000000001,57.385000000000005,1.0,2024,6
2024-06-18,21.1375,120.0125,98.875,0.0,2024,6
2024-06-19,0.0,127.3375,127.3375,7.0,2024,6
2024-06-20,0.0,71.28999999999999,71.28999999999999,7.0,2024,6
2024-06-21,37.2025,102.815,65.6125,1.0,2024,6
2024-06-22,35.6575,88.4025,52.745000000000005,1.0,2024,6
2024-06-23,0.0,87.38,87.38,8.0,2024,6
2024-06-24,38.9275,70.29499999999999,31.367499999999986,0.0,2024,6
2024-06-25,0.0,71.50750000000001,71.50750000000001,8.0,2024,6
2024-06-26,0.0,88.125,88.125,6.0,2024,6
2024-06-27,0.0,83.37,83.37,7.0,2024,6
2024-06-28,0.0,72.54249999999999,72.54249999999999,5.0,2024,6
2024-06-29,0.0,71.895,71.895,8.0,2024,6
2024-06-30,0.0,66.75999999999999,66.75999999999999,8.0,2024,6
2024-07-01,0.0,59.080000000000005,59.080000000000005,8.0,2024,7
2024-07-02,0.0,65.745,65.745,8.0,2024,7
2024-07-03,0.0,79.4075,79.4075,7.0,2024,7
2024-07-04,0.0,87.24,87.24,8.0,2024,7
2024-07-05,0.0,74.32749999999999,74.32749999999999,8.0,2024,7
2024-07-06,0.0,73.7975,73.7975,7.0,2024,7
2024-07-07,0.0,58.75000000000001,58.75000000000001,8.0,2024,7
2024-07-08,0.0,79.89,79.89,8.0,2024,7
2024-07-09,4.1625,89.9075,85.745,3.0,2024,7
2024-07-10,0.0,74.21,74.21,4.0,2024,7
2024-07-11,32.2225,75.0125,42.790000000000006,0.0,2024,7
2024-07-12,29.502499999999998,113.54249999999999,84.03999999999999,0.0,2024,7
2024-07-13,0.0,88.8775,88.8775,4.0,2024,7
2024-07-14,0.0,70.0375,70.0375,6.0,2024,7
2024-08-01,54.408255,82.84396375000001,28.435708750000018,0.0,2024,8
2024-08-02,27.337429999999998,53.8902375,26.5528075,1.0,2024,8
2024-08-03,0.0,63.693003125000004,63.693003125000004,8.0,2024,8
2024-08-04,0.0,61.982342499999994,61.982342499999994,8.0,2024,8
2024-08-05,30.261220625,99.413010625,69.15179,0.0,2024,8
2024-08-06,0.0,89.07263499999999,89.07263499999999,8.0,2024,8
2024-08-07,13.039976875,75.478743125,62.43876624999999,2.0,2024,8
2024-08-08,0.0,78.820391875,78.820391875,8.0,2024,8
2024-08-09,0.0,113.542164375,113.542164375,8.0,2024,8
2024-08-10,0.0,67.8738025,67.8738025,8.0,2024,8
2024-08-11,0.0,63.125601875,63.125601875,8.0,2024,8
2024-08-12,0.0,67.35823875,67.35823875,8.0,2024,8
2024-08-13,0.0,70.3340925,70.3340925,6.0,2024,8
2024-08-14,38.64880875,66.62534,27.976531249999994,0.0,2024,8
2024-08-15,0.0,68.33040625,68.33040625,5.0,2024,8
2024-08-16,19.61630875,62.68931499999999,43.07300624999999,1.0,2024,8
2024-08-17,0.0,69.17069562500001,69.17069562500001,6.0,2024,8
2024-08-18,0.0,114.167320625,114.167320625,7.0,2024,8
2024-08-19,55.458774999999996,99.80650437499999,44.34772937499999,0.0,2024,8
2024-08-20,4.83785875,75.2282625,70.39040375,2.0,2024,8
2024-08-21,0.0,86.33160437500001,86.33160437500001,4.0,2024,8
2024-08-22,0.0,68.5033325,68.5033325,6.0,2024,8
2024-08-23,0.0,79.8521575,79.8521575,5.0,2024,8
2024-08-24,0.0,70.93528124999999,70.93528124999999,8.0,2024,8
2024-08-25,0.0,73.37714875,73.37714875,8.0,2024,8
2024-08-26,0.0,70.153451875,70.153451875,8.0,2024,8
2024-08-27,0.0,75.87914875,75.87914875,8.0,2024,8
2024-08-28,0.0,68.70927312500001,68.70927312500001,8.0,2024,8
2024-08-29,68.41575,92.56896375,24.153213749999992,0.0,2024,8
2024-08-30,0.0,75.94333687500001,75.94333687500001,4.0,2024,8
2024-08-31,0.0,90.94515000000001,90.94515000000001,8.0,2024,8
2024-09-01,0.0,63.925543125,63.925543125,9.0,2024,9
2024-09-02,0.0,62.26761562499999,62.26761562499999,9.0,2024,9
2024-09-03,0.0,72.485699375,72.485699375,8.0,2024,9
2024-09-04,0.0,63.042050625,63.042050625,9.0,2024,9
2024-09-05,0.0,66.94974500000001,66.94974500000001,4.0,2024,9
2024-09-06,0.0,70.80347437500001,70.80347437500001,8.0,2024,9
2024-09-07,0.0,74.24552125,74.24552125,5.0,2024,9
2024-09-08,0.0,75.943101875,75.943101875,9.0,2024,9
2024-09-09,0.0,74.295406875,74.295406875,9.0,2024,9
2024-09-10,0.0,98.273294375,98.273294375,9.0,2024,9
2024-09-11,0.0,75.44136125,75.44136125,9.0,2024,9
2024-09-12,0.0,85.80426625,85.80426625,9.0,2024,9
2024-09-13,0.0,78.215425,78.215425,9.0,2024,9
2024-09-14,0.0,68.87865375,68.87865375,9.0,2024,9
2024-09-15,0.0,59.07725562500001,59.07725562500001,9.0,2024,9
2024-09-16,0.0,56.72013125000001,56.72013125000001,9.0,2024,9
2024-09-17,0.0,66.7529825,66.7529825,9.0,2024,9
2024-09-18,0.0,71.64684,71.64684,9.0,2024,9
2024-09-19,0.0,70.31674375,70.31674375,9.0,2024,9
2024-09-20,0.0,53.675244375,53.675244375,9.0,2024,9
2024-09-21,0.0,67.54039,67.54039,9.0,2024,9
2024-09-22,0.0,62.45924125,62.45924125,9.0,2024,9
2024-09-23,6.67432625,97.038089375,90.36376312499999,2.0,2024,9
2024-09-24,0.0,74.2103225,74.2103225,9.0,2024,9
2024-09-25,0.0,81.083665625,81.083665625,9.0,2024,9
2024-09-26,0.0,112.3277775,112.3277775,9.0,2024,9
2024-09-27,0.0,106.730628125,106.730628125,9.0,2024,9
2024-09-28,0.0,84.735810625,84.735810625,9.0,2024,9
2024-09-29,0.0,72.14896375000001,72.14896375000001,9.0,2024,9
2024-09-30,0.900869375,71.31936437499999,70.418495,3.0,2024,9
2024-10-01,0.0,65.20959875,65.20959875,9.0,2024,10
2024-10-02,0.0,66.385551875,66.385551875,9.0,2024,10
2024-10-03,0.0,165.344819375,165.344819375,9.0,2024,10
2024-10-04,0.0,175.83066625,175.83066625,9.0,2024,10
2024-10-05,0.0,79.75932937500001,79.75932937500001,9.0,2024,10
2024-10-06,0.0,110.60577,110.60577,9.0,2024,10
2024-10-07,0.0,84.10644562499999,84.10644562499999,8.0,2024,10
2024-10-08,0.0,138.43080375,138.43080375,4.0,2024,10
2024-10-09,0.0,55.40899937500001,55.40899937500001,8.0,2024,10
2024-10-10,0.0,78.0158125,78.0158125,9.0,2024,10
2024-10-11,0.0,72.65380625,72.65380625,9.0,2024,10
2024-10-12,0.0,56.21886562500001,56.21886562500001,9.0,2024,10
2024-10-13,0.0,54.567068125,54.567068125,9.0,2024,10
2024-10-14,0.0,48.220386874999996,48.220386874999996,9.0,2024,10
2024-10-15,0.0,178.6154075,178.6154075,9.0,2024,10
2024-10-16,0.0,87.615820625,87.615820625,9.0,2024,10
2024-10-17,0.0,66.19633125,66.19633125,9.0,2024,10
2024-10-18,0.0,66.897470625,66.897470625,9.0,2024,10
2024-10-19,0.0,61.185920625,61.185920625,9.0,2024,10
2024-10-20,0.0,87.0689825,87.0689825,9.0,2024,10
2024-10-21,0.0,56.6276225,56.6276225,9.0,2024,10
2024-10-22,0.0,76.04552,76.04552,9.0,2024,10
2024-10-23,0.0,59.668665,59.668665,9.0,2024,10
2024-10-24,0.0,58.129051875,58.129051875,9.0,2024,10
2024-10-25,0.0,45.5306,45.5306,9.0,2024,10
2024-10-26,0.0,45.772409999999994,45.772409999999994,9.0,2024,10
2024-10-27,0.0,26.11489375,26.11489375,9.0,2024,10
2024-10-28,0.0,85.164925625,85.164925625,9.0,2024,10
2024-10-29,0.0,84.882851875,84.882851875,9.0,2024,10
2024-10-30,0.0,82.22665125,82.22665125,9.0,2024,10
2024-10-31,0.0,56.81013374999999,56.81013374999999,9.0,2024,10
2024-11-01,0.0,74.76112125,74.76112125,9.0,2024,11
2024-11-02,0.0,56.11156375,56.11156375,9.0,2024,11
2024-11-03,0.0,60.105224375,60.105224375,9.0,2024,11
2024-11-04,0.0,67.60501,67.60501,9.0,2024,11
2024-11-05,0.0,71.6882375,71.6882375,9.0,2024,11
2024-11-06,0.0,55.20105937500001,55.20105937500001,9.0,2024,11
2024-11-07,0.0,68.0294775,68.0294775,9.0,2024,11
2024-11-08,0.0,128.423084375,128.423084375,9.0,2024,11
2024-11-09,0.0,74.71892875,74.71892875,9.0,2024,11
2024-11-10,0.0,52.24901750000001,52.24901750000001,9.0,2024,11
2024-11-11,0.0,54.057238125000005,54.057238125000005,9.0,2024,11
2024-11-12,0.0,73.7651375,73.7651375,9.0,2024,11
2024-11-13,0.0,73.89743937499999,73.89743937499999,9.0,2024,11
2024-11-14,0.0,73.73418749999999,73.73418749999999,9.0,2024,11
2024-11-15,0.0,65.129595,65.129595,9.0,2024,11
2024-11-16,0.0,41.665016875,41.665016875,9.0,2024,11
2024-11-17,0.0,24.818368125,24.818368125,9.0,2024,11
2024-11-18,0.0,89.51700124999999,89.51700124999999,9.0,2024,11
2024-11-19,0.0,68.05078999999999,68.05078999999999,9.0,2024,11
2024-11-20,0.0,66.037545,66.037545,9.0,2024,11
2024-11-21,0.0,53.286449999999995,53.286449999999995,9.0,2024,11
2024-11-22,0.0,76.1642425,76.1642425,9.0,2024,11
2024-11-23,0.0,84.998693125,84.998693125,9.0,2024,11
2024-11-24,0.0,58.038071875,58.038071875,9.0,2024,11
2024-11-25,0.0,97.17691562499999,97.17691562499999,9.0,2024,11
2024-11-26,0.0,68.101281875,68.101281875,9.0,2024,11
2024-11-27,0.0,56.88115125,56.88115125,9.0,2024,11
2024-11-28,0.0,78.50073875,78.50073875,9.0,2024,11
2024-11-29,0.0,72.298805,72.298805,9.0,2024,11
2024-11-30,0.0,69.021720625,69.021720625,9.0,2024,11
2024-12-01,0.0,53.117961875,53.117961875,9.0,2024,12
2024-12-02,0.0,65.233703125,65.233703125,9.0,2024,12
2024-12-03,0.0,70.8536725,70.8536725,9.0,2024,12
2024-12-04,0.0,70.0942725,70.0942725,9.0,2024,12
2024-12-05,0.0,76.198359375,76.198359375,7.0,2024,12
2024-12-06,0.0,59.298729375,59.298729375,9.0,2024,12
2024-12-07,0.0,70.52903375,70.52903375,9.0,2024,12
2024-12-08,0.0,58.815716875,58.815716875,9.0,2024,12
2024-12-09,0.0,69.10716562500001,69.10716562500001,9.0,2024,12
2024-12-10,0.0,71.125669375,71.125669375,9.0,2024,12
2024-12-11,0.0,104.9491975,104.9491975,9.0,2024,12
2024-12-12,0.0,71.421948125,71.421948125,9.0,2024,12
2024-12-13,0.0,63.125981875,63.125981875,9.0,2024,12
2024-12-14,0.0,67.282810625,67.282810625,9.0,2024,12
2024-12-15,0.0,60.08136375,60.08136375,9.0,2024,12
2024-12-16,0.0,63.554330625000006,63.554330625000006,9.0,2024,12
2024-12-17,0.0,61.36506625,61.36506625,6.0,2024,12
2024-12-18,0.0,59.79728875000001,59.79728875000001,9.0,2024,12
2024-12-19,0.0,69.12529187499999,69.12529187499999,9.0,2024,12
2024-12-20,0.0,73.39122499999999,73.39122499999999,9.0,2024,12
2024-12-21,0.0,63.789308125000005,63.789308125000005,9.0,2024,12
2024-12-22,0.0,70.71838375,70.71838375,9.0,2024,12
2024-12-23,0.0,77.85688375000001,77.85688375000001,9.0,2024,12
2024-12-24,0.0,90.267688125,90.267688125,9.0,2024,12
2024-12-25,0.0,76.51781687500001,76.51781687500001,9.0,2024,12
2024-12-26,0.0,169.221314375,169.221314375,7.0,2024,12
2024-12-27,0.0,101.065816875,101.065816875,5.0,2024,12
2024-12-28,0.0,95.92861500000001,95.92861500000001,9.0,2024,12
2024-12-29,0.0,65.03467500000001,65.03467500000001,9.0,2024,12
2024-12-30,0.0,114.95923249999998,114.95923249999998,7.0,2024,12
2024-12-31,0.0,78.18140875,78.18140875,9.0,2024,12
2025-01-01,0.0,61.226457499999995,61.226457499999995,9.0,2025,1
2025-01-02,0.0,70.51844625000001,70.51844625000001,9.0,2025,1
2025-01-03,0.0,74.667113125,74.667113125,9.0,2025,1
2025-01-04,0.0,70.728416875,70.728416875,9.0,2025,1
2025-01-05,0.0,72.56125499999999,72.56125499999999,9.0,2025,1
2025-01-06,0.0,75.008764375,75.008764375,9.0,2025,1
2025-01-07,0.0,73.47931375,73.47931375,9.0,2025,1
2025-01-08,0.0,72.96570062500001,72.96570062500001,6.0,2025,1
2025-01-09,0.0,75.39745875,75.39745875,6.0,2025,1
2025-01-10,0.949700625,174.10623312500002,173.15653250000003,3.0,2025,1
2025-01-11,0.0,80.06450187499999,80.06450187499999,9.0,2025,1
2025-01-12,0.0,77.3997425,77.3997425,9.0,2025,1
2025-01-13,0.0,80.93143375,80.93143375,9.0,2025,1
2025-01-14,0.0,87.6768825,87.6768825,9.0,2025,1
2025-01-15,0.0,92.43857249999999,92.43857249999999,9.0,2025,1
2025-01-16,0.0,90.279516875,90.279516875,9.0,2025,1
2025-01-17,0.0,61.494116874999996,61.494116874999996,9.0,2025,1
2025-01-18,0.0,62.314912500000005,62.314912500000005,9.0,2025,1
2025-01-19,0.0,66.42459812499999,66.42459812499999,9.0,2025,1
2025-01-20,0.0,83.57806375000001,83.57806375000001,7.0,2025,1
2025-01-21,0.0,87.36055812500001,87.36055812500001,9.0,2025,1
2025-01-22,0.0,78.75904375,78.75904375,9.0,2025,1
2025-01-23,29.001199375,92.707685,63.706485625,1.0,2025,1
2025-01-24,0.0,81.25063875000001,81.25063875000001,9.0,2025,1
2025-01-25,0.0,79.51803437499998,79.51803437499998,9.0,2025,1
2025-01-26,0.0,143.81458375,143.81458375,9.0,2025,1
2025-01-27,0.0,183.89961,183.89961,7.0,2025,1
2025-01-28,0.0,80.71797000000001,80.71797000000001,9.0,2025,1
2025-01-29,0.0,80.99477625,80.99477625,9.0,2025,1
2025-01-30,0.0,77.79368875,77.79368875,9.0,2025,1
2025-01-31,0.0,97.87964,97.87964,9.0,2025,1
2025-02-01,0.0,73.45711375,73.45711375,9.0,2025,2
2025-02-02,0.0,79.057635,79.057635,9.0,2025,2
2025-02-03,0.0,100.49282062500001,100.49282062500001,9.0,2025,2
2025-02-04,0.0,99.427695,99.427695,9.0,2025,2
2025-02-05,0.0,192.38947374999998,192.38947374999998,9.0,2025,2
2025-02-06,0.0,90.91606687500001,90.91606687500001,9.0,2025,2
2025-02-07,0.0,85.59188499999999,85.59188499999999,9.0,2025,2
2025-02-08,0.0,102.2789725,102.2789725,9.0,2025,2
2025-02-09,0.0,85.75269437499999,85.75269437499999,9.0,2025,2
2025-02-10,0.0,138.571754375,138.571754375,9.0,2025,2
2025-02-11,0.0,167.086533125,167.086533125,9.0,2025,2
2025-02-12,0.0,93.56290312499999,93.56290312499999,9.0,2025,2
2025-02-13,0.0,86.573635,86.573635,9.0,2025,2
2025-02-14,0.0,90.01015875,90.01015875,9.0,2025,2
2025-02-15,0.0,86.70170625,86.70170625,9.0,2025,2
2025-02-16,0.0,88.098061875,88.098061875,9.0,2025,2
2025-02-17,0.0,81.243565,81.243565,9.0,2025,2
2025-02-18,0.0,111.27745687500001,111.27745687500001,9.0,2025,2
2025-02-19,0.0,193.74275187499998,193.74275187499998,7.0,2025,2
2025-02-20,0.0,159.854005,159.854005,4.0,2025,2
2025-02-21,0.0,89.25682499999999,89.25682499999999,9.0,2025,2
2025-02-22,0.0,90.68598125,90.68598125,9.0,2025,2
2025-02-23,0.0,88.09332312500001,88.09332312500001,9.0,2025,2
2025-02-24,0.0,135.72913625,135.72913625,7.0,2025,2
2025-02-25,61.541709999999995,576.819998,515.2782880000001,0.0,2025,2
2025-02-26,84.66809875,495.0763793750001,410.4082806250001,0.0,2025,2
2025-02-27,35.35150375,132.28436250000001,96.93285875000001,1.0,2025,2
2025-02-28,0.0,146.428953125,146.428953125,7.0,2025,2
2025-03-01,0.0,85.29200625,85.29200625,8.0,2025,3
2025-03-02,0.0,76.2876375,76.2876375,9.0,2025,3
2025-03-03,0.0,87.81586625,87.81586625,9.0,2025,3
2025-03-04,0.0,92.46439,92.46439,8.0,2025,3
2025-03-05,0.0,96.31655437500001,96.31655437500001,8.0,2025,3
2025-03-06,0.0,98.121918125,98.121918125,8.0,2025,3
2025-03-07,18.144193125,97.6208175,79.476624375,2.0,2025,3
2025-03-08,0.0,84.367740625,84.367740625,9.0,2025,3
2025-03-09,0.0,79.52698000000001,79.52698000000001,9.0,2025,3
2025-03-10,0.0,88.84086500000001,88.84086500000001,8.0,2025,3
2025-03-11,0.0,83.485663125,83.485663125,9.0,2025,3
2025-03-12,0.0,96.55222,96.55222,8.0,2025,3
2025-03-13,0.0,134.66917687499998,134.66917687499998,8.0,2025,3
2025-03-14,0.0,186.96128375,186.96128375,8.0,2025,3
2025-03-15,35.935036875,123.592233125,87.65719625,1.0,2025,3
2025-03-16,0.0,73.82592249999999,73.82592249999999,7.0,2025,3
2025-03-17,0.0,91.37124250000001,91.37124250000001,7.0,2025,3
2025-03-18,24.17249375,94.72416937500002,70.55167562500002,0.0,2025,3
2025-03-19,0.0,87.98294999999999,87.98294999999999,9.0,2025,3
2025-03-20,0.0,80.29462437500001,80.29462437500001,9.0,2025,3
2025-03-21,0.0,81.8772525,81.8772525,6.0,2025,3
2025-03-22,0.0,80.28474625,80.28474625,9.0,2025,3
2025-03-23,0.0,94.256065625,94.256065625,9.0,2025,3
2025-03-24,0.0,196.575699375,196.575699375,7.0,2025,3
